PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
35,2026-06-23,10:32:51.56,"Fink, Cooper",1000574904,Left,,,,,,Fastball,Live,,81.28106,2.494885245,2.00705738,2207.58103,145.6525314,10:45,5.63884,-2.53153,,-24.33224,18.78669,-12.87192,5.94496,-1.72829,73.34641,-2.074390855,-0.4114462575,0.4726126859,7.48595,9.27221,2.36655,50,5.83869,-3.73463,-118.00822,4.38718,10.45919,24.38504,-19.21913,b46d8b86-46f4-47b6-9c96-1e80adf1a228,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-30.79451296,1896.331818,0.8590089298,,b5e9c30d-82be-4a2c-9049-e0fd87d33ac0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
36,2026-06-23,10:33:11.10,"Fink, Cooper",1000574904,Left,,,,,,ChangeUp,Live,,75.96789,1.011232823,1.355027111,1772.582913,105.4855134,9:30,5.36182,-2.6598,5.92687,-43.58951,4.654,-16.97117,2.66787,-2.81673,69.64044,-7.167595974,-1.844689013,0.4999088776,9.55717,2.22633,2.56126,50,5.41786,-2.14836,-110.53987,0.75389,11.7953,20.16856,-29.42635,20b6408d-3efa-403f-a9c0-2a929fb19a8f,130fa25c-1aff-41a6-9886-521dbdb7c698,75.39862,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-30.94326477,1520.303382,0.8576768796,,74f5e845-a64f-4de5-98e5-ad5625689514,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
37,2026-06-23,10:33:32.64,"Fink, Cooper",1000574904,Left,,,,,,ChangeUp,Live,,75.93324,-0.6652248105,4.570798059,1569.12565,99.17570152,9:15,5.30828,-2.52399,,-46.82183,2.04128,-12.85588,0.78591,0.66384,69.69724,-9.39382185,2.158265841,0.5031088804,8.24802,1.29226,2.15646,50,5.22586,-8.44626,-110.14424,-2.59132,10.09005,20.32722,-30.59319,5ebadeeb-8cfd-4624-8074-4346e1f3323d,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-32.65911334,1321.040745,0.8418960868,,91f00359-1d5b-45ea-944c-589d39701645,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
38,2026-06-23,10:34:07.96,"Fink, Cooper",1000574904,Left,,,,,,Fastball,Live,,83.37114,1.467925206,1.463704516,2223.508316,137.2477118,10:30,5.55678,-2.56647,5.48594,-23.94416,17.02934,-15.78413,4.93533,-2.51232,75.45272,-3.020003645,-1.497159959,0.4607049912,8.84851,8.62811,2.4489,50,5.66932,-2.58497,-121.14895,2.33093,13.04465,25.45026,-19.45432,bcc6dd1c-2fea-4ea1-b4f6-15a3fc5c2ba0,130fa25c-1aff-41a6-9886-521dbdb7c698,81.8147,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-24.29224461,2026.636599,0.9114589696,,9db7f734-aa39-48f0-9377-7188b932c864,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
39,2026-06-23,10:34:21.57,"Fink, Cooper",1000574904,Left,,,,,,Fastball,Live,,81.65452,-0.1868500925,5.134567397,2215.27447,139.4253353,10:45,5.57717,-2.35133,6.16741,-26.18759,15.40018,-13.2673,3.22161,1.29775,74.51055,-5.123675837,2.636056952,0.4641455653,8.66607,8.44241,1.96895,50,5.54953,-10.26944,-118.45043,-1.12608,12.30625,22.72659,-20.18541,c41b264a-6ff4-49b5-9202-8a39fab9fe40,130fa25c-1aff-41a6-9886-521dbdb7c698,81.20823,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-35.22065542,1809.739765,0.8169370385,,1eb7466b-7f56-4704-9893-c8c41d91d365,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
40,2026-06-23,10:34:33.06,"Fink, Cooper",1000574904,Left,,,,,,Fastball,Live,,82.28456,0.2448386077,1.481500882,2174.639654,140.6680166,10:45,5.64423,-2.56147,5.69598,-24.24232,17.75705,-14.5853,3.85225,-2.3962,74.04864,-4.3298362,-1.275962767,0.4664367798,8.32448,9.46877,2.44619,50,5.64992,-2.64595,-119.58157,-0.23139,11.85937,26.53028,-18.68448,c7172fa6-634a-4764-975c-bc7fd4c0900c,130fa25c-1aff-41a6-9886-521dbdb7c698,80.80932,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-14.2789705,2107.45704,0.9691063232,,17b305b3-a43e-4ccc-a45a-41464c49ca37,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
41,2026-06-23,10:39:45.45,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.36716,-1.569424523,-0.970396499,1999.529408,201.9458282,12:45,6.35034,1.3956,5.51377,-20.55785,17.37326,7.00996,3.16929,1.07242,78.82162,-5.401965238,0.3416536003,0.4432708329,-4.00839,9.69656,-1.31582,50,6.20011,1.89202,-125.57883,-4.13054,-6.38608,25.9809,-16.72571,8e243359-09b8-43df-941d-7a2638f4c6c4,130fa25c-1aff-41a6-9886-521dbdb7c698,85.03253,Pitching,23360159,,,,,,,,,,,,,,,,,,,210.2008884,11.68638811,1958.081083,0.9792709596,1:00,c60001de-b3aa-469f-b919-6caf49ff1d26,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
42,2026-06-23,10:40:04.27,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.04072,-1.561749967,-1.058252462,2034.102484,213.6542069,1:00,6.38436,1.23744,5.61319,-20.50661,17.83224,11.88696,3.21743,1.24033,77.97876,-5.40522608,1.179003782,0.4456469667,-6.6883,10.02569,-1.15474,50,6.23811,1.92191,-125.05179,-4.0795,-10.48492,27.57441,-16.45726,cf62d871-1b95-4663-83ac-f4a6ee2cabe2,130fa25c-1aff-41a6-9886-521dbdb7c698,84.57914,Pitching,23360159,,,,,,,,,,,,,,,,,,,,1.028376053,2033.77485,0.9998389291,,39222cee-223c-4bcc-b589-0d25f2914c9e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
43,2026-06-23,10:40:24.00,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,87.2046,-2.778994801,-2.598035289,2039.615995,209.3628706,1:00,6.35046,1.09884,5.59819,-20.86616,16.23016,9.13611,2.0128,-0.56667,79.90985,-6.658242094,-0.8899024477,0.4383659149,-5.58932,9.4251,-0.88236,50,6.0989,5.44049,-126.63134,-6.85073,-9.08542,25.59905,-16.85358,95d5841b-50d1-4c50-9231-e0c1f7475a51,130fa25c-1aff-41a6-9886-521dbdb7c698,85.98396,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.9080716363,2039.359839,0.9998744098,,3b26f9eb-9f46-4eb0-8a9b-3a6fbb7b34ef,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
44,2026-06-23,10:40:42.67,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.03033,-2.33952993,-2.204686293,2041.976072,201.2963024,12:45,6.35164,1.10018,5.91316,-19.76978,17.89357,6.9824,2.53033,-0.36485,78.69612,-6.043502628,-0.8903768892,0.441703553,-4.3872,10.31603,-0.92763,50,6.15289,4.59633,-125.05162,-5.72979,-6.9421,25.38731,-15.85043,b8168be4-ae91-457d-8e08-0a0b69c691a4,130fa25c-1aff-41a6-9886-521dbdb7c698,85.33424,Pitching,23360159,,,,,,,,,,,,,,,,,,,,15.67087447,1966.074143,0.9628291781,,12ee0c61-0e29-4e3e-aa4c-573d19c43095,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
45,2026-06-23,10:41:03.75,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,85.07505,-3.213845319,-0.5548008208,1948.592086,204.2636378,12:45,6.35037,1.31476,5.33064,-20.7207,18.69134,8.42506,1.60531,1.49635,77.8822,-7.044039603,1.015974293,0.4518412651,-4.61087,10.78742,-1.27068,50,6.04549,0.90976,-123.53932,-7.64186,-7.11842,24.8481,-15.52004,d082a126-4d97-4fcb-ae34-8c0198fa9369,130fa25c-1aff-41a6-9886-521dbdb7c698,83.41965,Pitching,23360159,,,,,,,,,,,,,,,,,,,,1.188186494,1948.1731,0.9997849802,,ee93abbe-fcfd-4ede-a3e1-8c49ff872d90,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
46,2026-06-23,10:41:25.19,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,85.90984,-2.153120385,-1.214648233,1999.772029,198.9737757,12:45,6.35029,1.32961,5.38839,-21.3886,17.17101,5.91025,2.54875,0.68367,78.44479,-6.126082725,-0.1109222424,0.4469281526,-3.47901,9.7157,-1.22535,50,6.14329,2.44583,-124.83574,-5.42199,-5.47654,25.70592,-16.87992,b24eab7e-dd16-40eb-8c14-e142c679872a,130fa25c-1aff-41a6-9886-521dbdb7c698,84.33669,Pitching,23360159,,,,,,,,,,,,,,,,,,,,16.81888357,1914.230153,0.9572241863,,cc4778d0-7bb1-48c4-8dfd-d87a204dde0d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
47,2026-06-23,10:41:54.59,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.60627,-1.958362669,-2.548748849,2041.659828,197.5985233,12:30,6.33711,1.27899,5.55814,-22.41915,15.42862,4.90344,2.63689,-0.69492,78.85145,-6.141566085,-1.629931927,0.4427836612,-3.36696,8.81078,-1.06226,50,6.15343,5.43551,-125.77263,-5.05036,-5.3631,26.83981,-18.13967,c5613454-3f06-4eac-ac71-2bb9334d5789,130fa25c-1aff-41a6-9886-521dbdb7c698,85.12608,Pitching,23360159,,,,,,,,,,,,,,,,,,,,17.75109466,1944.456352,0.9523899749,,4266ebfa-0ee7-42c5-916c-fdb404cfea6a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
48,2026-06-23,10:42:11.19,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,85.48741,-2.313744914,-1.476200141,1961.605908,217.8649205,1:15,6.3174,1.57431,5.44157,-22.84347,16.10286,12.52896,2.24575,1.23606,77.97995,-6.561012309,0.8680210055,0.4491637237,-7.086,9.22879,-1.4525,50,6.09749,2.78064,-124.18766,-5.78463,-11.01754,25.89079,-17.82483,5f2bb3c3-c4b0-4121-8f66-25f42b635d0f,130fa25c-1aff-41a6-9886-521dbdb7c698,83.91693,Pitching,23360159,,,,,,,,,,,,,,,,,,,,8.539742838,1939.857776,0.9889130984,,8d64d4a2-8fc9-43ee-b60f-7fddae4fa797,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
49,2026-06-23,10:42:34.31,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,84.90399,,,1933.541914,,,6.35932,1.176,5.4884,,,,3.23744,1.04897,77.19225,-5.73742799,0.7751899293,0.4520363585,-5.21459,8.26252,-1.0982,50,6.24255,1.76323,-123.42397,-3.28343,-7.98626,26.20481,-19.51981,9a1c991d-74a6-44f3-bc07-000b0c7b070b,130fa25c-1aff-41a6-9886-521dbdb7c698,83.38364,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.3541647645,1933.504974,0.9999808956,,81314433-948e-4de5-900c-0589caadd06c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
50,2026-06-23,10:42:48.84,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.12369,-0.7631695618,-1.184733462,2002.084221,203.3778243,12:45,6.41223,1.05113,5.49174,-21.91956,16.27446,7.04892,3.87159,0.53027,78.47606,-4.854963404,0.1346270375,0.4448044137,-4.09127,8.87922,-0.95229,50,6.33089,2.35358,-125.23878,-2.40377,-6.47683,26.05995,-18.11749,049eb8cb-aae2-4c7e-bcab-3f2d4b2f9f71,130fa25c-1aff-41a6-9886-521dbdb7c698,84.73935,Pitching,23360159,,,,,,,,,,,,,,,,,,,,7.359165252,1985.592459,0.9917627032,,917a5b72-c7e8-44b1-801e-f2e89f3aa170,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
51,2026-06-23,10:43:05.74,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.46776,-3.212596234,-2.358095245,1970.063288,204.8967937,12:45,6.45764,1.02586,,-22.16852,17.65377,8.19409,1.5338,-0.54647,78.80119,-7.244759005,-0.8565557906,0.454186788,-4.86446,9.94258,-0.77932,50,6.08884,4.83182,-125.22899,-7.91445,-7.69685,26.14181,-16.44229,f9043bd9-759a-49d8-b0a7-d5184a0b4577,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,13.28372538,1917.352626,0.9732441782,,3c6996d2-babc-4bfe-b053-b8432ced15ce,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
52,2026-06-23,10:43:19.77,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,85.99317,-1.413409637,-2.630351592,1987.982309,205.6210642,12:45,6.3634,1.01349,,-25.28533,14.93115,7.17813,2.90334,-0.90477,78.22659,-6.028960915,-1.315390432,0.4564292135,-4.42764,8.03257,-0.73601,50,6.18575,5.44339,-124.66514,-4.07887,-6.93885,26.03781,-19.58568,6ced8557-791c-4975-a06d-3f870db8ce2a,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,18.53381053,1884.878086,0.948136247,,1f364f98-9b11-443b-bcfa-3085f6f32e00,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
53,2026-06-23,10:43:36.29,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.10082,-2.637142173,-1.023771646,1996.967989,215.0576278,1:15,6.38775,1.31643,5.23367,-23.19025,15.66475,10.99856,1.97462,1.2707,78.2625,-6.936903088,1.030898643,0.448636773,-6.11677,9.0693,-1.23035,50,6.12833,1.85162,-124.98671,-6.56296,-9.59339,27.19573,-17.94997,f7942d1e-1278-4542-9ab5-88810e5d663f,130fa25c-1aff-41a6-9886-521dbdb7c698,84.01549,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-1.410127152,1996.363218,0.9996971557,,60ba4172-8d0b-46cb-960c-705a8a797e81,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
54,2026-06-23,10:43:50.15,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.75922,-2.009802185,-3.087808035,1997.801932,207.0859514,1:00,6.39318,1.1092,5.59281,-21.14536,16.61407,8.51171,2.7513,-1.06695,78.79602,-5.96337336,-1.491007125,0.4422665612,-5.47461,9.48373,-0.85001,50,6.20722,6.51155,-125.92401,-5.12436,-8.72618,27.3155,-17.05758,b75e7fec-7659-4df9-91cd-2bf7b1ca45b8,130fa25c-1aff-41a6-9886-521dbdb7c698,85.22561,Pitching,23360159,,,,,,,,,,,,,,,,,,,,21.00225229,1865.080635,0.9335663384,,af72d566-099d-4b20-8da2-56b875a04552,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
55,2026-06-23,10:44:03.64,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,86.94398,-2.534204668,-1.909853365,1981.962119,206.0578619,12:45,6.43738,1.05823,5.62172,-21.07129,16.38652,8.01883,2.31402,-0.0562,79.1915,-6.467660782,-0.4042448958,0.4404965878,-4.85101,9.51112,-0.9007,50,6.20802,3.94602,-126.28164,-6.28833,-7.78981,27.05328,-16.90098,ca463a23-5355-4b9b-b6c8-231023134c63,130fa25c-1aff-41a6-9886-521dbdb7c698,85.56806,Pitching,23360159,,,,,,,,,,,,,,,,,,,,19.14618984,1872.329515,0.9446848136,,536905ed-9258-4ffa-83c4-741fecb7efb9,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
56,2026-06-23,10:44:18.18,"Mogen, Cristian",1000443700,Right,,,,,,Fastball,Live,,88.04539,-1.657644618,-0.2358873688,2008.415636,198.79773,12:45,6.45357,0.98988,5.52888,-19.44921,17.12793,5.83782,3.28299,1.25589,80.10988,-5.289836031,0.8588374765,0.4352875803,-3.18164,9.6188,-0.97326,50,6.29695,0.32846,-128.0034,-4.36583,-5.24949,27.79117,-16.30368,98336ef9-4503-4060-a751-45cb2bbfaefe,130fa25c-1aff-41a6-9886-521dbdb7c698,86.59204,Pitching,23360159,,,,,,,,,,,,,,,,,,,,1.130275858,2008.024856,0.9998054284,,8b763505-80d2-4d24-ba45-91a996f095fd,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
57,2026-06-23,11:06:27.35,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,86.18871,-0.7372188705,-4.339117692,2204.958788,226.7329844,1:30,6.18614,1.91738,5.66515,-25.35527,13.32351,14.21402,3.38388,-0.95123,77.18659,-5.522328643,-1.654760285,0.4476182449,-9.11169,7.41399,-1.5594,50,6.10812,9.02027,-124.88358,-2.42414,-14.09554,29.94235,-20.7048,443e6626-74ae-499c-b049-e35f28910052,130fa25c-1aff-41a6-9886-521dbdb7c698,84.20666,Pitching,23360159,,,,,,,,,,,,,,,,,,,,18.73386436,2088.141429,0.9470206158,,b7a01b49-efc9-447b-adf9-0f8e9e7aa14a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
58,2026-06-23,11:06:53.05,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,86.9446,-1.296255046,-3.028513998,2200.884559,219.3698629,1:15,6.26366,1.61321,5.9596,-21.20237,16.27819,13.38451,3.29308,-0.08195,77.93787,-5.320068156,-0.4826755635,0.4406303526,-8.29886,9.28484,-1.38043,50,6.14914,6.266,-126.21111,-3.51161,-13.10996,30.62795,-17.50652,49eb4d0f-197d-4dc6-875e-6834c628a994,130fa25c-1aff-41a6-9886-521dbdb7c698,85.54208,Pitching,23360159,,,,,,,,,,,,,,,,,,,,14.91292808,2126.754445,0.9663180359,,b98f3f63-9d71-44cd-8049-3fa47744709d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
59,2026-06-23,11:07:18.32,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,86.76267,-1.852716384,-3.637904572,2190.484214,221.3976664,1:30,6.3746,1.88683,5.70449,-21.61081,16.51688,14.58381,2.84359,-0.29153,77.66463,-5.934125815,-0.8765504285,0.444417987,-9.10165,9.53211,-1.59088,50,6.20608,7.52896,-125.76391,-4.76831,-14.25856,30.70218,-17.24114,76d732d4-ac35-4866-ae58-a2d2d96a5c00,130fa25c-1aff-41a6-9886-521dbdb7c698,84.81304,Pitching,23360159,,,,,,,,,,,,,,,,,,,,15.99588973,2105.671879,0.9612814671,,29e4671b-660a-48d7-8ce6-e6a0b7862c44,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
60,2026-06-23,11:07:57.81,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,87.45005,-0.2578189606,-3.242838507,2120.813843,218.7417159,1:15,6.27299,2.00149,5.7797,-20.81417,16.49764,13.28022,4.29824,0.08813,78.23704,-4.201250986,-0.7254450824,0.4396373416,-8.26989,8.99519,-1.74196,50,6.23942,6.76643,-126.90611,-1.23637,-13.20727,30.98744,-17.80844,ea99dd6a-1b7d-48e6-a82b-d95dc1dfb373,130fa25c-1aff-41a6-9886-521dbdb7c698,85.7353,Pitching,23360159,,,,,,,,,,,,,,,,,,,,17.35376905,2024.277172,0.9544813086,,e80c7a69-8232-4c39-af46-4cd0c1a4f3ad,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
61,2026-06-23,11:08:18.96,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,87.45895,-0.9213814935,-3.118368927,2101.588458,223.9370535,1:30,6.44018,1.65315,5.78942,-23.40091,13.87169,13.40309,3.63176,-0.13329,78.41366,-5.348491175,-0.5775069644,0.439406269,-8.2908,7.80265,-1.40448,50,6.35055,6.48754,-126.92602,-2.79043,-13.2517,30.87448,-19.7026,6f26679b-5baf-4e49-8c66-e911be28e4a8,130fa25c-1aff-41a6-9886-521dbdb7c698,85.78039,Pitching,23360159,,,,,,,,,,,,,,,,,,,,19.33342002,1983.075693,0.9436080055,,c4fe20b7-c068-4499-a358-a385ec81140c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
62,2026-06-23,11:08:49.74,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,87.75382,-1.516035375,-3.741361417,2131.388945,218.1441613,1:15,6.37375,1.65456,,-23.2109,15.11149,11.8979,3.00244,-0.89708,78.72915,-5.829518467,-1.525661005,0.4455512377,-7.46315,8.40738,-1.298,50,6.20651,7.87026,-127.05233,-4.22412,-11.97842,30.42248,-18.68013,8869214c-06a7-44db-90aa-2bf9015016db,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,22.9593841,1962.543732,0.9207816041,,7fa765bc-c5c5-4b37-9985-7c56114c2fd1,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
63,2026-06-23,11:09:12.59,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,88.04991,-0.07087015479,-1.810232245,2168.193207,221.0026844,1:15,6.45101,1.49517,5.80477,-21.18249,15.61242,13.60595,4.61987,0.94517,78.61043,-4.092772033,0.7771678513,0.436581399,-7.98949,8.46873,-1.35476,50,6.43284,3.60754,-127.89653,-0.83494,-12.91687,32.26113,-18.48238,053762ea-33e8-4024-b733-5949865c60ff,130fa25c-1aff-41a6-9886-521dbdb7c698,86.33542,Pitching,23360159,,,,,,,,,,,,,,,,,,,,15.07614928,2093.56614,0.9655809884,,bbfe152c-d49d-45ce-81ae-6aa7aa3dfd68,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
64,2026-06-23,11:09:35.99,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,89.25357,-1.324691572,-3.013439825,2225.424475,212.9492268,1:00,6.42148,1.62668,,-17.41317,19.20089,12.46891,3.72177,-0.17282,79.98999,-4.581834088,-0.6781154881,0.4355071897,-7.58147,10.57601,-1.35491,50,6.28499,6.36188,-129.39277,-3.62435,-12.61938,31.5809,-14.57026,e5bc577b-a3da-4d76-a163-860f438c3085,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,18.75350935,2107.277668,0.9469104396,,71a70dcd-c80f-4e49-9e85-82e5135620cc,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
65,2026-06-23,11:10:03.21,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,88.46343,0.5505256212,-3.119716461,2179.678614,215.0082481,1:15,6.47426,1.46176,5.63391,-19.58608,17.13403,12.04421,5.35642,-0.44765,78.91219,-3.156407859,-0.8405239601,0.4361374388,-7.54515,9.01801,-1.20413,50,6.50886,6.59662,-128.33697,0.58753,-12.30243,32.0959,-17.47012,02d448c0-6ab9-4d48-874d-e90652ccef68,130fa25c-1aff-41a6-9886-521dbdb7c698,86.42331,Pitching,23360159,,,,,,,,,,,,,,,,,,,,14.78665696,2107.493872,0.9668828506,,9ba551b1-b8a2-41cc-8a0f-57c17a5dd256,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
66,2026-06-23,11:10:23.64,"Jacobs, Brody",1000576388,Right,,,,,,Fastball,Live,,88.11821,-1.319546612,-2.770333169,2068.364985,217.4484032,1:15,6.28556,1.49782,6.20647,-19.94384,16.19199,12.42512,3.40419,-0.02536,78.97872,-5.122970398,-0.3954334879,0.4326537258,-7.75496,9.32695,-1.29629,50,6.17667,5.82428,-127.99825,-3.54484,-12.59342,31.6298,-17.02785,f7c77613-536a-440a-922f-9fae633599dd,130fa25c-1aff-41a6-9886-521dbdb7c698,87.11918,Pitching,23360159,,,,,,,,,,,,,,,,,,,,18.68077846,1959.398933,0.9473177834,,42e1ba57-12df-42b8-9790-cace7f18acd0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
67,2026-06-23,11:10:40.82,"Jacobs, Brody",1000576388,Right,,,,,,ChangeUp,Live,,80.89087,1.711154504,-0.9745705249,1861.92027,233.1354317,1:45,6.04912,1.6411,5.82622,-31.81517,11.13746,14.90621,4.98906,1.97735,73.35671,-4.284181634,1.838809714,0.4717004675,-8.33133,5.4882,-1.57036,50,6.17008,1.55905,-117.61885,2.57137,-11.57444,24.032,-24.54947,71082872-f59a-4248-a3ad-b7a748cd0a47,130fa25c-1aff-41a6-9886-521dbdb7c698,79.90757,Pitching,23360159,,,,,,,,,,,,,,,,,,,,26.60958674,1664.704381,0.8940793052,,ff37fafc-534f-44e3-972f-e20c7e3dcfbb,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
68,2026-06-23,11:11:02.32,"Jacobs, Brody",1000576388,Right,,,,,,ChangeUp,Live,,82.35533,-0.18025114,-1.87749346,2002.108669,236.2826794,2:00,5.96851,2.23433,,-31.9507,11.06974,16.64756,3.13553,1.84681,74.52711,-6.103685235,1.220748157,0.472072635,-9.29123,5.84503,-2.06542,50,5.92542,3.34234,-119.53984,-1.48214,-13.28779,25.54743,-23.81482,6fcdeebb-ae66-4299-ae4f-fbd2783b9da4,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-0.883103853,2001.87086,0.999881221,,0d6fe580-5146-4105-8eb9-003a5dc2923f,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
69,2026-06-23,11:11:49.96,"Jacobs, Brody",1000576388,Right,,,,,,ChangeUp,Live,,80.51181,0.7397818543,-3.275247268,1986.562145,233.8127372,1:45,5.99892,2.11991,6.25334,-30.2021,12.74597,17.51706,4.16534,0.55648,72.63423,-5.007920381,0.06296569654,0.4716753734,-10.64763,6.75198,-1.88554,50,6.03904,6.2199,-116.97991,0.695,-14.54923,24.92773,-22.94796,07305e47-6818-4fb8-a8f2-97f65a1d7df9,130fa25c-1aff-41a6-9886-521dbdb7c698,79.91182,Pitching,23360159,,,,,,,,,,,,,,,,,,,,17.93364919,1890.042505,0.9514137326,,5e619efb-bd03-48aa-8775-3a78482d1525,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
